date,item,category,price,promotion,units_sold,sales_7d_avg,day_of_week,is_weekend,is_holiday,brand,discount,stock_available,stockout_flag,sales_lag_1,sales_lag_3,sales_lag_7,sales_30d_avg,sales_30d_trend,month
2025-07-20,0,0,250,1,64,51.85714285714285,6,1,0,2,0.0,78,0,49.0,47.0,53.0,52.166666666666664,0.3095238095238173,7
2025-07-21,0,0,220,0,52,53.42857142857143,0,0,0,2,0.12,65,0,64.0,62.0,48.0,52.766666666666666,-0.6619047619047649,7
2025-07-22,0,0,250,0,45,54.0,1,0,0,2,0.0,46,0,52.0,49.0,47.0,52.733333333333334,-1.2666666666666657,7
2025-07-23,0,0,220,1,55,53.71428571428572,2,0,0,2,0.12,61,0,45.0,64.0,57.0,52.6,-1.114285714285721,7
2025-07-24,0,0,200,0,45,53.42857142857143,3,0,0,2,0.2,61,0,55.0,52.0,47.0,52.6,-0.8285714285714292,7
2025-07-25,0,0,200,1,62,53.142857142857146,4,0,0,2,0.2,79,0,45.0,45.0,62.0,52.333333333333336,-0.8095238095238102,7
2025-07-26,0,0,250,1,58,53.142857142857146,5,1,0,2,0.0,63,0,62.0,55.0,49.0,52.7,-0.44285714285714306,7
2025-07-27,0,0,250,0,50,54.42857142857143,6,1,0,2,0.0,57,0,58.0,45.0,64.0,52.833333333333336,-1.595238095238095,7
2025-07-28,0,0,200,0,51,52.42857142857143,0,0,0,2,0.2,52,0,50.0,62.0,52.0,52.666666666666664,0.2380952380952337,7
2023-10-01,1,1,20,1,39,0.0,6,1,0,1,0.3333333333333333,39,1,0.0,0.0,0.0,0.0,0.0,10
2023-10-02,1,1,30,0,27,39.0,0,0,0,1,0.0,42,0,39.0,0.0,0.0,39.0,0.0,10
2023-10-03,1,1,30,1,37,33.0,1,0,0,1,0.0,43,0,27.0,0.0,0.0,33.0,0.0,10
2023-10-04,1,1,30,0,27,34.333333333333336,2,0,0,1,0.0,37,0,37.0,39.0,0.0,34.333333333333336,0.0,10
2023-10-05,1,1,20,0,26,32.5,3,0,0,1,0.3333333333333333,40,0,27.0,27.0,0.0,32.5,0.0,10
2023-10-06,1,1,30,0,35,31.2,4,0,0,1,0.0,47,0,26.0,37.0,0.0,31.2,0.0,10
2023-10-07,1,1,25,0,25,31.83333333333333,5,1,0,1,0.1666666666666666,26,0,35.0,27.0,0.0,31.833333333333332,3.552713678800501e-15,10
2023-10-08,1,1,20,1,35,30.857142857142858,6,1,0,1,0.3333333333333333,48,0,25.0,26.0,39.0,30.857142857142858,0.0,10
2023-10-09,1,1,25,0,30,30.285714285714285,0,0,0,1,0.1666666666666666,35,0,35.0,35.0,27.0,31.375,1.0892857142857153,10
2023-10-10,1,1,20,0,30,30.714285714285715,1,0,0,1,0.3333333333333333,38,0,30.0,25.0,37.0,31.22222222222222,0.5079365079365061,10
2023-10-11,1,1,20,0,27,29.714285714285715,2,0,0,1,0.3333333333333333,33,0,30.0,35.0,27.0,31.1,1.3857142857142861,10
2023-10-12,1,1,25,0,34,29.714285714285715,3,0,0,1,0.1666666666666666,51,0,27.0,30.0,26.0,30.727272727272727,1.0129870129870113,10
2023-10-13,1,1,25,0,32,30.857142857142858,4,0,0,1,0.1666666666666666,40,0,34.0,30.0,35.0,31.0,0.14285714285714235,10
2023-10-14,1,1,20,1,43,30.428571428571427,5,1,0,1,0.3333333333333333,46,0,32.0,27.0,25.0,31.076923076923077,0.6483516483516496,10
2023-10-15,1,1,20,0,29,33.0,6,1,1,1,0.3333333333333333,37,0,43.0,34.0,35.0,31.928571428571427,-1.071428571428573,10
2023-10-16,1,1,20,1,38,32.142857142857146,0,0,0,1,0.3333333333333333,41,0,29.0,32.0,30.0,31.733333333333334,-0.4095238095238116,10
2023-10-17,1,1,25,1,38,33.285714285714285,1,0,0,1,0.1666666666666666,49,0,38.0,43.0,30.0,32.125,-1.1607142857142847,10
2023-10-18,1,1,30,0,27,34.42857142857143,2,0,0,1,0.0,30,0,38.0,29.0,27.0,32.470588235294116,-1.9579831932773146,10
2023-10-19,1,1,30,0,25,34.42857142857143,3,0,0,1,0.0,44,0,27.0,38.0,34.0,32.166666666666664,-2.2619047619047663,10
2023-10-20,1,1,20,1,38,33.142857142857146,4,0,0,1,0.3333333333333333,51,0,25.0,38.0,32.0,31.789473684210527,-1.3533834586466185,10
2023-10-21,1,1,20,0,31,34.0,5,1,0,1,0.3333333333333333,37,0,38.0,27.0,43.0,32.1,-1.8999999999999986,10
2023-10-22,1,1,20,0,27,32.285714285714285,6,1,0,1,0.3333333333333333,39,0,31.0,25.0,29.0,32.04761904761905,-0.2380952380952337,10
2023-10-23,1,1,30,0,33,32.0,0,0,0,1,0.0,40,0,27.0,38.0,38.0,31.818181818181817,-0.18181818181818343,10
2023-10-24,1,1,30,0,31,31.285714285714285,1,0,1,1,0.0,35,0,33.0,31.0,38.0,31.869565217391305,0.58385093167702,10
2023-10-25,1,1,20,0,35,30.285714285714285,2,0,0,1,0.3333333333333333,46,0,31.0,27.0,27.0,31.833333333333332,1.5476190476190474,10
2023-10-26,1,1,30,0,28,31.428571428571427,3,0,0,1,0.0,40,0,35.0,33.0,25.0,31.96,0.5314285714285738,10
2023-10-27,1,1,30,0,34,31.857142857142858,4,0,0,1,0.0,53,0,28.0,31.0,38.0,31.807692307692307,-0.04945054945055105,10
2023-10-28,1,1,20,0,34,31.285714285714285,5,1,0,1,0.3333333333333333,47,0,34.0,35.0,31.0,31.88888888888889,0.6031746031746046,10
2023-10-29,1,1,25,0,25,31.714285714285715,6,1,0,1,0.1666666666666666,42,0,34.0,28.0,27.0,31.964285714285715,0.25,10
2023-10-30,1,1,20,0,34,31.428571428571427,0,0,0,1,0.3333333333333333,53,0,25.0,34.0,33.0,31.724137931034484,0.29556650246305693,10
2023-10-31,1,1,20,1,40,31.571428571428573,1,0,0,1,0.3333333333333333,43,0,34.0,34.0,31.0,31.8,0.22857142857142776,10
2023-11-01,1,1,20,1,35,32.857142857142854,2,0,0,1,0.3333333333333333,52,0,40.0,25.0,35.0,31.833333333333332,-1.023809523809522,11
2023-11-02,1,1,30,0,31,32.857142857142854,3,0,0,1,0.0,37,0,35.0,34.0,28.0,32.1,-0.7571428571428527,11
2023-11-03,1,1,25,0,33,33.285714285714285,4,0,0,1,0.1666666666666666,47,0,31.0,40.0,34.0,31.9,-1.3857142857142861,11
2023-11-04,1,1,30,0,30,33.142857142857146,5,1,0,1,0.0,35,0,33.0,35.0,34.0,32.1,-1.0428571428571445,11
2023-11-05,1,1,30,0,29,32.57142857142857,6,1,0,1,0.0,44,0,30.0,31.0,25.0,32.233333333333334,-0.3380952380952351,11
2023-11-06,1,1,30,0,26,33.142857142857146,0,0,0,1,0.0,45,0,29.0,33.0,34.0,32.03333333333333,-1.1095238095238145,11
2023-11-07,1,1,20,0,28,32.0,1,0,0,1,0.3333333333333333,35,0,26.0,30.0,40.0,32.06666666666667,0.06666666666666998,11
2023-11-08,1,1,30,0,32,30.285714285714285,2,0,0,1,0.0,47,0,28.0,29.0,35.0,31.833333333333332,1.5476190476190474,11
2023-11-09,1,1,25,0,30,29.857142857142858,3,0,0,1,0.1666666666666666,45,0,32.0,26.0,31.0,31.9,2.042857142857141,11
2023-11-10,1,1,20,0,32,29.714285714285715,4,0,0,1,0.3333333333333333,34,0,30.0,28.0,33.0,31.9,2.1857142857142833,11
2023-11-11,1,1,30,1,44,29.571428571428573,5,1,0,1,0.0,60,0,32.0,32.0,30.0,32.06666666666667,2.495238095238097,11
2023-11-12,1,1,20,0,27,31.571428571428573,6,1,0,1,0.3333333333333333,35,0,44.0,30.0,29.0,32.4,0.8285714285714256,11
2023-11-13,1,1,20,0,33,31.285714285714285,0,0,0,1,0.3333333333333333,35,0,27.0,32.0,26.0,32.233333333333334,0.9476190476190496,11
2023-11-14,1,1,30,0,30,32.285714285714285,1,0,0,1,0.0,49,0,33.0,44.0,28.0,31.9,-0.3857142857142861,11
2023-11-15,1,1,25,0,35,32.57142857142857,2,0,0,1,0.1666666666666666,41,0,30.0,27.0,32.0,31.933333333333334,-0.6380952380952358,11
2023-11-16,1,1,30,0,35,33.0,3,0,0,1,0.0,52,0,35.0,33.0,30.0,31.833333333333332,-1.1666666666666679,11
2023-11-17,1,1,30,0,30,33.714285714285715,4,0,0,1,0.0,41,0,35.0,30.0,32.0,31.733333333333334,-1.980952380952381,11
2023-11-18,1,1,25,1,45,33.42857142857143,5,1,0,1,0.1666666666666666,63,0,30.0,35.0,44.0,31.833333333333332,-1.5952380952380985,11
2023-11-19,1,1,20,0,25,33.57142857142857,6,1,0,1,0.3333333333333333,40,0,45.0,35.0,27.0,32.5,-1.0714285714285694,11
2023-11-20,1,1,20,1,37,33.285714285714285,0,0,0,1,0.3333333333333333,53,0,25.0,30.0,33.0,32.06666666666667,-1.2190476190476147,11
2023-11-21,1,1,20,0,34,33.857142857142854,1,0,0,1,0.3333333333333333,53,0,37.0,45.0,30.0,32.266666666666666,-1.5904761904761884,11
2023-11-22,1,1,30,0,25,34.42857142857143,2,0,0,1,0.0,39,0,34.0,25.0,35.0,32.5,-1.9285714285714306,11
2023-11-23,1,1,30,0,25,33.0,3,0,0,1,0.0,25,1,25.0,37.0,35.0,32.233333333333334,-0.7666666666666657,11
2023-11-24,1,1,25,0,29,31.571428571428573,4,0,0,1,0.1666666666666666,30,0,25.0,34.0,30.0,32.03333333333333,0.4619047619047585,11
2023-11-25,1,1,25,0,27,31.428571428571427,5,1,0,1,0.1666666666666666,34,0,29.0,25.0,45.0,31.833333333333332,0.4047619047619051,11
2023-11-26,1,1,25,0,34,28.857142857142858,6,1,0,1,0.1666666666666666,35,0,27.0,25.0,25.0,31.8,2.942857142857143,11
2023-11-27,1,1,30,0,27,30.142857142857142,0,0,0,1,0.0,45,0,34.0,29.0,37.0,31.8,1.6571428571428584,11
2023-11-28,1,1,30,0,30,28.714285714285715,1,0,0,1,0.0,38,0,27.0,27.0,34.0,31.566666666666666,2.852380952380951,11
2023-11-29,1,1,20,0,33,28.142857142857142,2,0,0,1,0.3333333333333333,41,0,30.0,34.0,25.0,31.733333333333334,3.590476190476192,11
2023-11-30,1,1,30,0,33,29.285714285714285,3,0,1,1,0.0,45,0,33.0,27.0,25.0,31.7,2.4142857142857146,11
2023-12-01,1,1,20,1,43,30.428571428571427,4,0,0,1,0.3333333333333333,48,0,33.0,30.0,29.0,31.466666666666665,1.038095238095238,12
2023-12-02,1,1,30,0,25,32.42857142857143,5,1,0,1,0.0,39,0,43.0,33.0,27.0,31.733333333333334,-0.6952380952380963,12
2023-12-03,1,1,25,0,30,32.142857142857146,6,1,0,1,0.1666666666666666,48,0,25.0,33.0,34.0,31.533333333333335,-0.6095238095238109,12
2023-12-04,1,1,30,0,26,31.571428571428573,0,0,0,1,0.0,40,0,30.0,43.0,27.0,31.433333333333334,-0.13809523809523938,12
2023-12-05,1,1,30,0,25,31.428571428571427,1,0,0,1,0.0,42,0,26.0,25.0,30.0,31.3,-0.12857142857142634,12
2023-12-06,1,1,30,0,31,30.714285714285715,2,0,0,1,0.0,37,0,25.0,30.0,33.0,31.166666666666668,0.45238095238095255,12
2023-12-07,1,1,30,0,31,30.428571428571427,3,0,0,1,0.0,41,0,31.0,26.0,33.0,31.333333333333332,0.9047619047619051,12
2023-12-08,1,1,25,0,31,30.142857142857142,4,0,0,1,0.1666666666666666,38,0,31.0,25.0,43.0,31.433333333333334,1.2904761904761912,12
2023-12-09,1,1,30,1,44,28.428571428571427,5,1,1,1,0.0,49,0,31.0,31.0,25.0,31.4,2.9714285714285715,12
2023-12-10,1,1,25,0,30,31.142857142857142,6,1,0,1,0.1666666666666666,37,0,44.0,31.0,30.0,31.866666666666667,0.7238095238095248,12
2023-12-11,1,1,20,0,34,31.142857142857142,0,0,0,1,0.3333333333333333,35,0,30.0,31.0,26.0,31.8,0.6571428571428584,12
2023-12-12,1,1,30,0,35,32.285714285714285,1,0,0,1,0.0,53,0,34.0,44.0,25.0,31.466666666666665,-0.8190476190476197,12
2023-12-13,1,1,20,0,28,33.714285714285715,2,0,0,1,0.3333333333333333,43,0,35.0,30.0,31.0,31.733333333333334,-1.980952380952381,12
2023-12-14,1,1,20,0,25,33.285714285714285,3,0,0,1,0.3333333333333333,31,0,28.0,34.0,31.0,31.566666666666666,-1.7190476190476183,12
2023-12-15,1,1,25,0,29,32.42857142857143,4,0,0,1,0.1666666666666666,38,0,25.0,35.0,31.0,31.4,-1.028571428571432,12
2023-12-16,1,1,30,0,29,32.142857142857146,5,1,0,1,0.0,40,0,29.0,28.0,44.0,31.2,-0.9428571428571466,12
2023-12-17,1,1,20,0,30,30.0,6,1,1,1,0.3333333333333333,46,0,29.0,25.0,30.0,31.0,1.0,12
2023-12-18,1,1,25,0,35,30.0,0,0,0,1,0.1666666666666666,41,0,30.0,29.0,34.0,31.0,1.0,12
2023-12-19,1,1,30,0,32,30.142857142857142,1,0,0,1,0.0,39,0,35.0,29.0,35.0,30.666666666666668,0.5238095238095255,12
2023-12-20,1,1,30,1,45,29.714285714285715,2,0,0,1,0.0,51,0,32.0,30.0,28.0,30.9,1.1857142857142833,12
2023-12-21,1,1,25,0,32,32.142857142857146,3,0,0,1,0.1666666666666666,35,0,45.0,35.0,25.0,31.166666666666668,-0.976190476190478,12
2023-12-22,1,1,25,0,33,33.142857142857146,4,0,0,1,0.1666666666666666,35,0,32.0,32.0,29.0,31.1,-2.0428571428571445,12
2023-12-23,1,1,25,1,42,33.714285714285715,5,1,0,1,0.1666666666666666,60,0,33.0,45.0,29.0,31.366666666666667,-2.347619047619048,12
2023-12-24,1,1,25,0,33,35.57142857142857,6,1,0,1,0.1666666666666666,47,0,42.0,32.0,30.0,31.933333333333334,-3.638095238095236,12
2023-12-25,1,1,20,0,25,36.0,0,0,0,1,0.3333333333333333,28,0,33.0,33.0,35.0,32.06666666666667,-3.93333333333333,12
2023-12-26,1,1,20,0,28,34.57142857142857,1,0,0,1,0.3333333333333333,36,0,25.0,42.0,32.0,32.0,-2.5714285714285694,12
2023-12-27,1,1,25,0,33,34.0,2,0,0,1,0.1666666666666666,45,0,28.0,33.0,45.0,31.8,-2.1999999999999993,12
2023-12-28,1,1,20,1,42,32.285714285714285,3,0,0,1,0.3333333333333333,59,0,33.0,25.0,32.0,32.0,-0.2857142857142847,12
2023-12-29,1,1,20,1,43,33.714285714285715,4,0,0,1,0.3333333333333333,58,0,42.0,28.0,33.0,32.4,-1.3142857142857167,12
2023-12-30,1,1,20,0,31,35.142857142857146,5,1,0,1,0.3333333333333333,31,1,43.0,33.0,42.0,32.733333333333334,-2.4095238095238116,12
2023-12-31,1,1,20,0,33,33.57142857142857,6,1,0,1,0.3333333333333333,36,0,31.0,42.0,33.0,32.666666666666664,-0.9047619047619051,12
2024-01-01,1,1,20,0,29,33.57142857142857,0,0,0,1,0.3333333333333333,46,0,33.0,43.0,25.0,32.333333333333336,-1.2380952380952337,1
2024-01-02,1,1,30,1,38,34.142857142857146,1,0,0,1,0.0,45,0,29.0,31.0,28.0,32.46666666666667,-1.6761904761904773,1
2024-01-03,1,1,25,0,26,35.57142857142857,2,0,0,1,0.1666666666666666,45,0,38.0,33.0,33.0,32.733333333333334,-2.838095238095235,1
2024-01-04,1,1,30,0,35,34.57142857142857,3,0,0,1,0.0,50,0,26.0,29.0,42.0,32.733333333333334,-1.8380952380952351,1
2024-01-05,1,1,30,0,35,33.57142857142857,4,0,0,1,0.0,45,0,35.0,38.0,43.0,33.06666666666667,-0.5047619047618994,1
2024-01-06,1,1,20,0,32,32.42857142857143,5,1,0,1,0.3333333333333333,51,0,35.0,26.0,31.0,33.2,0.7714285714285722,1
2024-01-07,1,1,25,0,31,32.57142857142857,6,1,0,1,0.1666666666666666,49,0,32.0,35.0,33.0,33.233333333333334,0.6619047619047649,1
2024-01-08,1,1,20,0,26,32.285714285714285,0,0,0,1,0.3333333333333333,44,0,31.0,35.0,29.0,33.233333333333334,0.9476190476190496,1
2024-01-09,1,1,30,0,33,31.857142857142858,1,0,0,1,0.0,50,0,26.0,32.0,38.0,32.63333333333333,0.7761904761904752,1
2024-01-10,1,1,25,0,25,31.142857142857142,2,0,0,1,0.1666666666666666,43,0,33.0,31.0,26.0,32.733333333333334,1.590476190476192,1
2024-01-11,1,1,30,1,37,31.0,3,0,0,1,0.0,47,0,25.0,26.0,35.0,32.43333333333333,1.43333333333333,1
2024-01-12,1,1,25,0,31,31.285714285714285,4,0,0,1,0.1666666666666666,33,0,37.0,33.0,35.0,32.5,1.2142857142857153,1
2024-01-13,1,1,30,0,27,30.714285714285715,5,1,0,1,0.0,34,0,31.0,25.0,32.0,32.6,1.8857142857142861,1
2024-01-14,1,1,25,0,29,30.0,6,1,0,1,0.1666666666666666,48,0,27.0,37.0,31.0,32.666666666666664,2.6666666666666643,1
2024-01-15,1,1,20,1,44,29.714285714285715,0,0,0,1,0.3333333333333333,62,0,29.0,31.0,26.0,32.666666666666664,2.952380952380949,1
2024-01-16,1,1,20,0,26,32.285714285714285,1,0,0,1,0.3333333333333333,35,0,44.0,27.0,33.0,33.166666666666664,0.8809523809523796,1
2024-01-17,1,1,25,0,27,31.285714285714285,2,0,0,1,0.1666666666666666,42,0,26.0,29.0,25.0,33.03333333333333,1.7476190476190467,1
2024-01-18,1,1,25,0,32,31.571428571428573,3,0,0,1,0.1666666666666666,36,0,27.0,44.0,37.0,32.766666666666666,1.1952380952380928,1
2024-01-19,1,1,20,0,32,30.857142857142858,4,0,0,1,0.3333333333333333,51,0,32.0,26.0,31.0,32.766666666666666,1.909523809523808,1
2024-01-20,1,1,20,0,32,31.0,5,1,0,1,0.3333333333333333,40,0,32.0,27.0,27.0,32.333333333333336,1.3333333333333357,1
2024-01-21,1,1,20,1,45,31.714285714285715,6,1,0,1,0.3333333333333333,52,0,32.0,32.0,29.0,32.333333333333336,0.6190476190476204,1
2024-01-22,1,1,20,0,25,34.0,0,0,0,1,0.3333333333333333,35,0,45.0,32.0,44.0,32.733333333333334,-1.2666666666666657,1
2024-01-23,1,1,20,0,35,31.285714285714285,1,0,0,1,0.3333333333333333,50,0,25.0,32.0,26.0,32.166666666666664,0.8809523809523796,1
2024-01-24,1,1,30,0,29,32.57142857142857,2,0,0,1,0.0,35,0,35.0,45.0,27.0,32.233333333333334,-0.3380952380952351,1
2024-01-25,1,1,20,1,42,32.857142857142854,3,0,0,1,0.3333333333333333,56,0,29.0,25.0,32.0,32.36666666666667,-0.49047619047618696,1
2024-01-26,1,1,20,0,26,34.285714285714285,4,0,0,1,0.3333333333333333,45,0,42.0,35.0,32.0,32.833333333333336,-1.452380952380949,1
2024-01-27,1,1,25,0,28,33.42857142857143,5,1,0,1,0.1666666666666666,44,0,26.0,29.0,32.0,32.6,-0.8285714285714292,1
2024-01-28,1,1,25,0,25,32.857142857142854,6,1,1,1,0.1666666666666666,30,0,28.0,42.0,45.0,32.13333333333333,-0.7238095238095212,1
2024-01-29,1,1,30,0,34,30.0,0,0,0,1,0.0,48,0,25.0,26.0,25.0,31.533333333333335,1.533333333333335,1
2024-01-30,1,1,25,0,28,31.285714285714285,1,0,0,1,0.1666666666666666,35,0,34.0,28.0,35.0,31.633333333333333,0.34761904761904816,1
2024-01-31,1,1,30,1,43,30.285714285714285,2,0,0,1,0.0,49,0,28.0,25.0,29.0,31.466666666666665,1.1809523809523803,1
2024-02-01,1,1,30,1,37,32.285714285714285,3,0,0,1,0.0,38,0,43.0,34.0,42.0,31.933333333333334,-0.35238095238095113,2
2024-02-02,1,1,20,0,32,31.571428571428573,4,0,0,1,0.3333333333333333,44,0,37.0,28.0,26.0,31.9,0.3285714285714256,2
2024-02-03,1,1,25,1,41,32.42857142857143,5,1,1,1,0.1666666666666666,46,0,32.0,43.0,28.0,32.1,-0.3285714285714292,2
2024-02-04,1,1,20,1,35,34.285714285714285,6,1,0,1,0.3333333333333333,39,0,41.0,37.0,25.0,32.3,-1.9857142857142875,2
2024-02-05,1,1,20,0,25,35.714285714285715,0,0,0,1,0.3333333333333333,44,0,35.0,32.0,34.0,32.3,-3.414285714285718,2
2024-02-06,1,1,25,0,33,34.42857142857143,1,0,0,1,0.1666666666666666,33,1,25.0,41.0,28.0,32.06666666666667,-2.3619047619047606,2
2024-02-07,1,1,20,1,37,35.142857142857146,2,0,0,1,0.3333333333333333,54,0,33.0,35.0,43.0,32.13333333333333,-3.009523809523813,2
2024-02-08,1,1,25,0,25,34.285714285714285,3,0,0,1,0.1666666666666666,39,0,37.0,25.0,37.0,32.5,-1.7857142857142847,2
2024-02-09,1,1,25,0,26,32.57142857142857,4,0,0,1,0.1666666666666666,35,0,25.0,33.0,32.0,32.233333333333334,-0.3380952380952351,2
2024-02-10,1,1,25,0,31,31.714285714285715,5,1,1,1,0.1666666666666666,33,0,26.0,37.0,41.0,32.266666666666666,0.5523809523809504,2
2024-02-11,1,1,25,0,25,30.285714285714285,6,1,0,1,0.1666666666666666,29,0,31.0,25.0,35.0,32.06666666666667,1.7809523809523853,2
2024-02-12,1,1,25,0,25,28.857142857142858,0,0,1,1,0.1666666666666666,37,0,25.0,26.0,25.0,31.866666666666667,3.0095238095238095,2
2024-02-13,1,1,25,0,25,28.857142857142858,1,0,0,1,0.1666666666666666,32,0,25.0,31.0,33.0,31.8,2.942857142857143,2
2024-02-14,1,1,20,0,26,27.714285714285715,2,0,0,1,0.3333333333333333,27,0,25.0,25.0,37.0,31.666666666666668,3.9523809523809526,2
2024-02-15,1,1,30,0,30,26.142857142857142,3,0,0,1,0.0,38,0,26.0,25.0,25.0,31.066666666666666,4.923809523809524,2
2024-02-16,1,1,20,1,38,26.857142857142858,4,0,0,1,0.3333333333333333,54,0,30.0,25.0,26.0,31.2,4.342857142857142,2
2024-02-17,1,1,30,0,26,28.571428571428573,5,1,0,1,0.0,43,0,38.0,26.0,31.0,31.566666666666666,2.9952380952380935,2
2024-02-18,1,1,20,0,31,27.857142857142858,6,1,0,1,0.3333333333333333,43,0,26.0,30.0,25.0,31.366666666666667,3.5095238095238095,2
2024-02-19,1,1,25,0,35,28.714285714285715,0,0,0,1,0.1666666666666666,35,1,31.0,38.0,25.0,31.333333333333332,2.619047619047617,2
2024-02-20,1,1,25,0,34,30.142857142857142,1,0,0,1,0.1666666666666666,45,0,35.0,26.0,25.0,31.433333333333334,1.2904761904761912,2
2024-02-21,1,1,20,0,35,31.428571428571427,2,0,0,1,0.3333333333333333,54,0,34.0,31.0,26.0,31.066666666666666,-0.3619047619047606,2
2024-02-22,1,1,25,0,25,32.714285714285715,3,0,1,1,0.1666666666666666,44,0,35.0,35.0,30.0,31.4,-1.3142857142857167,2
2024-02-23,1,1,30,0,35,32.0,4,0,0,1,0.0,39,0,25.0,34.0,38.0,31.066666666666666,-0.9333333333333336,2
2024-02-24,1,1,20,0,31,31.571428571428573,5,1,0,1,0.3333333333333333,38,0,35.0,35.0,26.0,31.266666666666666,-0.30476190476190723,2
2024-02-25,1,1,30,0,27,32.285714285714285,6,1,0,1,0.0,41,0,31.0,25.0,31.0,30.9,-1.3857142857142861,2
2024-02-26,1,1,20,0,26,31.714285714285715,0,0,0,1,0.3333333333333333,28,0,27.0,35.0,35.0,30.933333333333334,-0.7809523809523817,2
2024-02-27,1,1,20,1,40,30.428571428571427,1,0,0,1,0.3333333333333333,45,0,26.0,31.0,34.0,30.866666666666667,0.4380952380952401,2
2024-02-28,1,1,20,0,34,31.285714285714285,2,0,0,1,0.3333333333333333,46,0,40.0,27.0,35.0,31.366666666666667,0.08095238095238244,2
2024-02-29,1,1,25,1,35,31.142857142857142,3,0,0,1,0.1666666666666666,46,0,34.0,26.0,25.0,31.366666666666667,0.2238095238095248,2
2024-03-01,1,1,25,0,26,32.57142857142857,4,0,0,1,0.1666666666666666,44,0,35.0,40.0,35.0,31.6,-0.971428571428568,3
2024-03-02,1,1,25,0,25,31.285714285714285,5,1,0,1,0.1666666666666666,42,0,26.0,34.0,31.0,31.033333333333335,-0.2523809523809497,3
2024-03-03,1,1,20,1,38,30.428571428571427,6,1,0,1,0.3333333333333333,38,1,25.0,35.0,27.0,30.633333333333333,0.2047619047619058,3
2024-03-04,1,1,20,0,30,32.0,0,0,0,1,0.3333333333333333,36,0,38.0,26.0,26.0,30.833333333333332,-1.1666666666666679,3
2024-03-05,1,1,30,0,32,32.57142857142857,1,0,0,1,0.0,43,0,30.0,25.0,40.0,30.466666666666665,-2.1047619047619044,3
2024-03-06,1,1,25,0,30,31.428571428571427,2,0,0,1,0.1666666666666666,39,0,32.0,38.0,34.0,30.366666666666667,-1.06190476190476,3
2024-03-07,1,1,30,0,26,30.857142857142858,3,0,0,1,0.0,37,0,30.0,30.0,35.0,30.533333333333335,-0.32380952380952266,3
2024-03-08,1,1,30,0,31,29.571428571428573,4,0,0,1,0.0,41,0,26.0,32.0,26.0,30.3,0.7285714285714278,3
2024-03-09,1,1,20,0,28,30.285714285714285,5,1,1,1,0.3333333333333333,31,0,31.0,30.0,25.0,30.1,-0.18571428571428328,3
2024-03-10,1,1,25,0,35,30.714285714285715,6,1,0,1,0.1666666666666666,53,0,28.0,26.0,38.0,30.2,-0.514285714285716,3
2024-03-11,1,1,30,0,29,30.285714285714285,0,0,0,1,0.0,34,0,35.0,31.0,30.0,30.5,0.2142857142857153,3
2024-03-12,1,1,20,0,33,30.142857142857142,1,0,0,1,0.3333333333333333,41,0,29.0,28.0,32.0,30.433333333333334,0.2904761904761912,3
2024-03-13,1,1,25,0,32,30.285714285714285,2,0,0,1,0.1666666666666666,51,0,33.0,35.0,30.0,30.7,0.4142857142857146,3
2024-03-14,1,1,20,0,25,30.571428571428573,3,0,0,1,0.3333333333333333,34,0,32.0,29.0,26.0,30.933333333333334,0.3619047619047606,3
2024-03-15,1,1,20,1,36,30.428571428571427,4,0,0,1,0.3333333333333333,40,0,25.0,33.0,31.0,30.933333333333334,0.5047619047619065,3
2024-03-16,1,1,20,0,28,31.142857142857142,5,1,1,1,0.3333333333333333,40,0,36.0,32.0,28.0,31.266666666666666,0.12380952380952337,3
2024-03-17,1,1,20,0,25,31.142857142857142,6,1,0,1,0.3333333333333333,33,0,28.0,25.0,35.0,31.2,0.05714285714285694,3
2024-03-18,1,1,25,1,37,29.714285714285715,0,0,0,1,0.1666666666666666,38,0,25.0,36.0,29.0,30.766666666666666,1.0523809523809504,3
2024-03-19,1,1,20,1,44,30.857142857142858,1,0,0,1,0.3333333333333333,61,0,37.0,28.0,33.0,31.133333333333333,0.2761904761904752,3
2024-03-20,1,1,20,0,25,32.42857142857143,2,0,0,1,0.3333333333333333,25,1,44.0,25.0,32.0,31.566666666666666,-0.8619047619047642,3
2024-03-21,1,1,20,0,27,31.428571428571427,3,0,0,1,0.3333333333333333,38,0,25.0,37.0,25.0,31.233333333333334,-0.19523809523809277,3
2024-03-22,1,1,30,0,34,31.714285714285715,4,0,0,1,0.0,43,0,27.0,44.0,36.0,31.0,-0.7142857142857153,3
2024-03-23,1,1,30,0,35,31.428571428571427,5,1,0,1,0.0,36,0,34.0,25.0,28.0,30.966666666666665,-0.46190476190476204,3
2024-03-24,1,1,20,0,26,32.42857142857143,6,1,0,1,0.3333333333333333,34,0,35.0,27.0,25.0,31.3,-1.12857142857143,3
2024-03-25,1,1,25,0,27,32.57142857142857,0,0,0,1,0.1666666666666666,28,0,26.0,34.0,37.0,31.0,-1.5714285714285694,3
2024-03-26,1,1,25,1,44,31.142857142857142,1,0,0,1,0.1666666666666666,57,0,27.0,35.0,44.0,30.866666666666667,-0.2761904761904752,3
2024-03-27,1,1,20,0,30,31.142857142857142,2,0,0,1,0.3333333333333333,40,0,44.0,26.0,25.0,31.433333333333334,0.2904761904761912,3
